Customer_ID,Name,Age,Gender,Purchase_Platform,Category,Subcategory,Price,Quantity,Total_Spent,Purchase_Date,Region,Payment_Method
CUST68252,Emma Smith,51,Other,Online,Gymnastics,Parallel Bars,477.03,4,1908.12,7/9/2024,Europe,Apple Pay
CUST91924,Sophia Smith,27,Female,Online,Equipment,Tennis Racket,20.33,3,60.99,6/17/2024,Asia,PayPal
CUST81227,Emily Martin,29,Other,Online,Footwear,Football Boots,497.25,5,2486.25,11/25/2024,Australia,Apple Pay
CUST87746,John White,51,Male,Online,Outdoor Recreation,Hiking Backpack,220.63,4,882.52,9/9/2024,South America,Google Pay
CUST87051,Daniel Thomas,21,Female,Online,Outdoor Recreation,Fishing Rod,356.59,2,713.18,5/11/2024,North America,Credit Card
CUST96819,Michael Johnson,33,Other,In-Store,Footwear,Basketball Shoes,417.54,4,1670.16,2/25/2024,North America,Credit Card
CUST80142,Liam Brown,50,Other,Online,Apparel,Compression Wear,340.15,5,1700.75,7/3/2024,North America,Cash
CUST30819,Liam Anderson,42,Other,In-Store,Equipment,Cricket Bat,144,4,576,11/20/2024,Asia,Google Pay
CUST91500,Daniel White,33,Other,Online,Outdoor Recreation,Fishing Rod,337.87,1,337.87,3/23/2024,South America,Credit Card
CUST67525,Noah Johnson,62,Other,Online,Footwear,Hiking Boots,414.63,4,1658.52,1/19/2024,Europe,Cash
CUST30379,Emily Brown,21,Male,In-Store,Footwear,Hiking Boots,308.94,4,1235.76,11/30/2024,South America,PayPal
CUST77066,John Anderson,26,Female,Online,Outdoor Recreation,Camping Tent,21.19,1,21.19,8/30/2024,Australia,PayPal
CUST67786,Michael Brown,56,Female,In-Store,Footwear,Football Boots,95.69,4,382.76,2/10/2024,Australia,Debit Card
CUST58602,Daniel Taylor,22,Other,In-Store,Outdoor Recreation,Camping Tent,221.25,2,442.5,7/22/2024,Asia,Debit Card
CUST71655,Sophia Jackson,23,Other,Online,Accessories,Swim Goggles,280.73,4,1122.92,3/19/2024,Asia,Debit Card
CUST68410,Ava Harris,39,Female,In-Store,Gymnastics,Parallel Bars,84.96,3,254.88,8/13/2024,Asia,Cash
CUST68781,Olivia Johnson,25,Male,In-Store,Accessories,Wrist Bands,35.38,4,141.52,1/18/2024,North America,Cash
CUST73653,John White,34,Female,In-Store,Outdoor Recreation,Hiking Backpack,224.44,5,1122.2,10/7/2024,Asia,PayPal
CUST73073,Sophia Brown,26,Other,In-Store,Outdoor Recreation,Cycling Helmet,217.35,4,869.4,9/22/2024,North America,Cash
CUST40965,Daniel Anderson,45,Female,Online,Apparel,Compression Wear,431.47,1,431.47,4/13/2024,Europe,Credit Card
CUST40613,John Martin,38,Female,Online,Equipment,Dumbbells,327.16,2,654.32,5/23/2024,Europe,Google Pay
CUST40963,Liam Smith,45,Male,Online,Outdoor Recreation,Cycling Helmet,426.18,2,852.36,10/28/2024,Asia,Google Pay
CUST43025,John Johnson,32,Female,In-Store,Accessories,Wrist Bands,257.33,1,257.33,8/23/2024,South America,Apple Pay
CUST98117,Daniel Johnson,51,Other,Online,Footwear,Hiking Boots,344.84,4,1379.36,7/27/2024,South America,Credit Card
CUST58415,Emma Smith,23,Female,In-Store,Apparel,Training Shorts,66.69,1,66.69,5/8/2024,North America,Apple Pay
CUST28544,Olivia Smith,59,Male,In-Store,Accessories,Gym Gloves,212.07,3,636.21,8/26/2024,Europe,Google Pay
CUST20686,Emily Taylor,22,Male,In-Store,Outdoor Recreation,Camping Tent,323.86,2,647.72,5/23/2024,Asia,Cash
CUST55736,Sophia Harris,43,Female,In-Store,Apparel,Track Suit,334.07,2,668.14,10/12/2024,North America,Debit Card
CUST73894,Michael Brown,21,Female,Online,Outdoor Recreation,Fishing Rod,28.88,1,28.88,2/16/2024,Asia,Debit Card
CUST12008,Liam Jackson,26,Male,Online,Footwear,Basketball Shoes,217.35,1,217.35,5/10/2024,Europe,Credit Card
CUST21545,Liam Smith,38,Other,In-Store,Apparel,Sports T-Shirt,361.42,1,361.42,12/28/2024,Asia,PayPal
CUST83824,Sophia Harris,20,Other,In-Store,Equipment,Badminton Racket,440.76,4,1763.04,7/5/2024,North America,PayPal
CUST76421,Liam Anderson,52,Female,Online,Outdoor Recreation,Hiking Backpack,297.73,4,1190.92,8/18/2024,Australia,Google Pay
CUST95150,Liam Thomas,29,Other,In-Store,Apparel,Track Suit,33.5,5,167.5,11/19/2024,South America,PayPal
CUST93684,John Harris,41,Male,Online,Accessories,Swim Goggles,462.93,4,1851.72,1/2/2024,Asia,Debit Card
CUST11762,Emma Thomas,29,Other,Online,Accessories,Knee Support,327.71,1,327.71,5/18/2024,Europe,Cash
CUST56624,Emily Brown,39,Female,Online,Footwear,Basketball Shoes,452.51,4,1810.04,1/30/2024,South America,Credit Card
CUST13615,Michael Johnson,46,Other,In-Store,Footwear,Running Shoes,165.79,2,331.58,12/19/2024,Asia,Cash
CUST34196,Michael Harris,26,Male,In-Store,Accessories,Gym Gloves,90.97,4,363.88,2/2/2024,South America,PayPal
CUST29317,Daniel Johnson,57,Male,In-Store,Equipment,Badminton Racket,361.37,3,1084.11,12/27/2024,Australia,Google Pay
CUST72114,Michael Brown,46,Female,In-Store,Apparel,Track Suit,471.15,5,2355.75,6/21/2024,Europe,Debit Card
CUST66959,Emily Jackson,50,Female,In-Store,Outdoor Recreation,Cycling Helmet,359.83,1,359.83,11/6/2024,Australia,Cash
CUST74490,John Martin,51,Male,Online,Equipment,Cricket Bat,24.2,2,48.4,5/12/2024,South America,Debit Card
CUST61705,Liam White,61,Female,In-Store,Accessories,Wrist Bands,328.86,3,986.58,5/21/2024,Europe,Credit Card
CUST53488,Olivia Thomas,19,Other,In-Store,Equipment,Badminton Racket,357.65,2,715.3,4/6/2024,North America,Apple Pay
CUST59555,Sophia Smith,55,Male,Online,Equipment,Tennis Racket,235.75,5,1178.75,3/29/2024,Australia,Apple Pay
CUST72598,Emma Thomas,33,Male,Online,Gymnastics,Gym Rings,400.76,2,801.52,8/7/2024,Asia,Credit Card
CUST39004,Sophia Thomas,27,Male,In-Store,Footwear,Hiking Boots,163.78,5,818.9,6/10/2024,North America,Cash
CUST61653,Sophia Johnson,48,Male,In-Store,Outdoor Recreation,Fishing Rod,93.65,5,468.25,8/3/2024,Australia,Cash
CUST38731,Emma Jackson,54,Other,In-Store,Footwear,Running Shoes,371.26,1,371.26,5/11/2024,Asia,Apple Pay
CUST55192,Olivia Martin,27,Other,In-Store,Gymnastics,Parallel Bars,213.11,3,639.33,2/10/2024,Australia,Google Pay
CUST28798,Olivia White,29,Male,Online,Apparel,Sports T-Shirt,106.94,3,320.82,2/23/2024,Australia,Credit Card
CUST62785,Emma White,27,Other,Online,Accessories,Wrist Bands,477.65,2,955.3,12/3/2024,North America,Google Pay
CUST85094,Emma Johnson,41,Male,Online,Footwear,Hiking Boots,284.1,5,1420.5,10/10/2024,North America,Apple Pay
CUST96494,Emily Brown,53,Female,In-Store,Apparel,Sports T-Shirt,485.64,2,971.28,10/23/2024,Australia,Google Pay
CUST66947,Michael Thomas,21,Female,In-Store,Equipment,Tennis Racket,423.13,5,2115.65,2/4/2024,Australia,Google Pay
CUST37626,Olivia Johnson,31,Other,Online,Apparel,Sports T-Shirt,308.58,2,617.16,6/26/2024,Australia,Credit Card
CUST94389,Ava Anderson,34,Male,In-Store,Outdoor Recreation,Camping Tent,428.04,3,1284.12,4/7/2024,North America,Cash
CUST86746,Emma Brown,58,Other,In-Store,Outdoor Recreation,Hiking Backpack,421.28,2,842.56,7/26/2024,Europe,Cash
CUST62200,Sophia Harris,28,Other,Online,Accessories,Knee Support,298.59,1,298.59,5/18/2024,Asia,Apple Pay
CUST18870,Noah Thomas,44,Male,Online,Gymnastics,Parallel Bars,152.49,3,457.47,3/2/2024,Asia,Debit Card
CUST80103,Olivia Jackson,47,Female,Online,Gymnastics,Parallel Bars,107.8,2,215.6,3/1/2024,Europe,Apple Pay
CUST95189,Michael Taylor,41,Female,Online,Accessories,Wrist Bands,344.93,1,344.93,8/6/2024,Australia,PayPal
CUST40432,Liam Johnson,34,Female,Online,Gymnastics,Pommel Horse,54.29,2,108.58,5/18/2024,South America,Cash
CUST33579,Sophia Anderson,51,Other,In-Store,Footwear,Football Boots,450.21,4,1800.84,6/1/2024,Asia,Google Pay
CUST47813,Ava Smith,55,Female,Online,Footwear,Running Shoes,470.05,4,1880.2,5/14/2024,Australia,PayPal
CUST87659,Michael Jackson,37,Female,In-Store,Equipment,Dumbbells,147.73,2,295.46,3/4/2024,Europe,Google Pay
CUST44155,Liam Smith,36,Female,In-Store,Apparel,Sports T-Shirt,320.75,1,320.75,8/2/2024,North America,Apple Pay
CUST18947,Noah Anderson,57,Other,In-Store,Apparel,Track Suit,131.89,5,659.45,2/29/2024,Australia,Credit Card
CUST15743,John Smith,36,Male,Online,Footwear,Hiking Boots,429.29,5,2146.45,2/17/2024,South America,Cash
CUST32854,Daniel Anderson,21,Female,Online,Apparel,Sports T-Shirt,407.85,4,1631.4,2/28/2024,Australia,Debit Card
CUST59041,John Anderson,25,Male,In-Store,Equipment,Tennis Racket,453.71,4,1814.84,1/7/2024,South America,PayPal
CUST23662,Noah Thomas,53,Male,In-Store,Gymnastics,Pommel Horse,170.83,1,170.83,12/30/2024,South America,Apple Pay
CUST35926,Ava Johnson,25,Male,In-Store,Accessories,Knee Support,152.56,2,305.12,12/12/2024,South America,PayPal
CUST99329,John Harris,30,Female,Online,Accessories,Gym Gloves,94.47,5,472.35,12/27/2024,Australia,Apple Pay
CUST92327,Emily Brown,59,Female,In-Store,Outdoor Recreation,Camping Tent,40.81,5,204.05,3/18/2024,South America,Google Pay
CUST28328,Daniel Harris,63,Male,Online,Outdoor Recreation,Cycling Helmet,357.78,3,1073.34,3/14/2024,North America,Cash
CUST33406,Olivia Thomas,53,Male,Online,Accessories,Gym Gloves,322.77,4,1291.08,2/19/2024,Europe,PayPal
CUST22193,Olivia Brown,59,Other,Online,Accessories,Knee Support,451.91,4,1807.64,5/25/2024,Europe,Credit Card
CUST67969,Emma Taylor,25,Other,Online,Apparel,Compression Wear,359.04,3,1077.12,10/1/2024,Asia,Credit Card
CUST55361,Noah Brown,51,Male,In-Store,Accessories,Swim Goggles,478.35,1,478.35,8/10/2024,Europe,PayPal
CUST27725,Olivia White,30,Female,In-Store,Gymnastics,Balance Beam,85.47,5,427.35,3/23/2024,South America,Apple Pay
CUST51546,Ava Jackson,42,Male,In-Store,Outdoor Recreation,Cycling Helmet,270.65,5,1353.25,6/19/2024,North America,Google Pay
CUST50482,Ava Martin,21,Other,In-Store,Gymnastics,Gym Rings,442.43,1,442.43,12/17/2024,Asia,Apple Pay
CUST47378,Emma Harris,32,Male,Online,Accessories,Swim Goggles,251.35,5,1256.75,2/10/2024,North America,PayPal
CUST94936,Olivia Smith,29,Male,In-Store,Apparel,Training Shorts,432.7,4,1730.8,3/16/2024,South America,Cash
CUST27185,Olivia Jackson,51,Female,Online,Equipment,Cricket Bat,264.92,3,794.76,2/5/2024,North America,Credit Card
CUST48719,Liam White,54,Male,In-Store,Footwear,Hiking Boots,406.02,5,2030.1,6/16/2024,North America,Google Pay
CUST70838,Olivia Johnson,54,Other,Online,Equipment,Badminton Racket,206.72,2,413.44,5/13/2024,Australia,Credit Card
CUST33675,Noah Martin,26,Other,Online,Gymnastics,Gym Rings,228.25,3,684.75,12/9/2024,Australia,PayPal
CUST27892,Daniel Taylor,23,Female,In-Store,Footwear,Hiking Boots,115.19,1,115.19,7/15/2024,Australia,Apple Pay
CUST60084,Daniel Anderson,31,Male,Online,Accessories,Swim Goggles,219.38,4,877.52,4/25/2024,Asia,PayPal
CUST47393,Noah Smith,47,Male,In-Store,Equipment,Cricket Bat,225.14,3,675.42,10/30/2024,Europe,Debit Card
CUST58095,Ava Jackson,63,Other,Online,Equipment,Cricket Bat,391.64,5,1958.2,2/9/2024,Asia,PayPal
CUST28277,Noah Smith,36,Other,Online,Apparel,Track Suit,235.42,4,941.68,3/24/2024,South America,Credit Card
CUST70296,John Harris,60,Female,In-Store,Outdoor Recreation,Camping Tent,217.34,1,217.34,5/28/2024,Europe,Credit Card
CUST73833,John Taylor,35,Other,Online,Equipment,Tennis Racket,113.66,3,340.98,6/24/2024,South America,Google Pay
CUST34362,Emma Jackson,63,Male,Online,Equipment,Dumbbells,486.42,5,2432.1,5/18/2024,Europe,Credit Card
CUST22094,Emily Brown,56,Female,In-Store,Equipment,Dumbbells,134.1,1,134.1,4/7/2024,North America,PayPal
CUST28584,Emily Martin,28,Female,Online,Outdoor Recreation,Camping Tent,79.92,4,319.68,2/12/2024,Europe,Apple Pay
CUST60794,Liam Harris,41,Female,Online,Footwear,Hiking Boots,381.17,2,762.34,4/21/2024,Europe,Debit Card
CUST97584,John White,38,Other,Online,Equipment,Cricket Bat,107.34,5,536.7,2/6/2024,Australia,Cash
CUST14723,Olivia Brown,28,Male,In-Store,Outdoor Recreation,Fishing Rod,266.39,5,1331.95,6/7/2024,South America,Apple Pay
CUST39016,Noah Brown,30,Other,In-Store,Gymnastics,Parallel Bars,120.97,2,241.94,10/31/2024,North America,Apple Pay
CUST22424,Noah Martin,27,Female,Online,Footwear,Basketball Shoes,31.69,5,158.45,3/26/2024,North America,Debit Card
CUST35153,Noah Anderson,49,Other,In-Store,Outdoor Recreation,Cycling Helmet,146.38,4,585.52,9/22/2024,North America,Credit Card
CUST26305,Ava Johnson,27,Female,Online,Footwear,Basketball Shoes,495.22,3,1485.66,3/31/2024,South America,Credit Card
CUST14438,Liam White,58,Male,In-Store,Outdoor Recreation,Cycling Helmet,448.78,1,448.78,5/18/2024,Australia,PayPal
CUST74404,Ava Taylor,40,Female,In-Store,Equipment,Tennis Racket,147.67,5,738.35,8/16/2024,Europe,Credit Card
CUST48450,Emma Brown,40,Female,Online,Accessories,Wrist Bands,363.98,2,727.96,2/9/2024,Australia,Google Pay
CUST30277,Sophia Brown,47,Other,Online,Equipment,Cricket Bat,117.8,1,117.8,1/14/2024,Asia,Debit Card
CUST50611,Liam Thomas,30,Female,Online,Accessories,Gym Gloves,487,1,487,7/14/2024,Europe,Credit Card
CUST25879,Emma White,51,Female,In-Store,Gymnastics,Parallel Bars,401.12,5,2005.6,10/16/2024,Asia,Debit Card
CUST91651,John White,37,Female,Online,Gymnastics,Gym Rings,146.19,4,584.76,7/10/2024,North America,Google Pay
CUST93582,John White,30,Male,Online,Gymnastics,Pommel Horse,498.02,2,996.04,11/11/2024,Asia,Credit Card
CUST22521,Liam Johnson,43,Other,In-Store,Apparel,Compression Wear,367.72,4,1470.88,11/6/2024,North America,PayPal
CUST20468,Noah Taylor,37,Other,Online,Footwear,Hiking Boots,333.16,5,1665.8,7/5/2024,North America,Credit Card
CUST17689,John Johnson,54,Other,In-Store,Outdoor Recreation,Camping Tent,122.74,5,613.7,1/4/2024,Australia,Google Pay
CUST85656,Emma Smith,25,Female,Online,Gymnastics,Pommel Horse,109.4,5,547,12/26/2024,Asia,Google Pay
CUST87848,Emily Jackson,53,Female,In-Store,Footwear,Hiking Boots,263.99,1,263.99,1/24/2024,Europe,Apple Pay
CUST11946,Ava Smith,59,Male,In-Store,Outdoor Recreation,Cycling Helmet,467.84,5,2339.2,11/30/2024,South America,Cash
CUST93715,Liam Thomas,36,Other,In-Store,Outdoor Recreation,Camping Tent,211.53,4,846.12,8/10/2024,Australia,Apple Pay
CUST70411,Emma Brown,54,Male,Online,Accessories,Swim Goggles,350.13,2,700.26,5/12/2024,Asia,Apple Pay
CUST96427,Liam White,47,Other,Online,Accessories,Swim Goggles,390.85,4,1563.4,7/15/2024,South America,Google Pay
CUST49975,John Martin,63,Male,In-Store,Footwear,Football Boots,164.41,3,493.23,9/10/2024,North America,Credit Card
CUST49236,Daniel Jackson,61,Female,Online,Gymnastics,Balance Beam,52.21,2,104.42,11/14/2024,North America,Cash
CUST83480,Emily Thomas,33,Other,Online,Gymnastics,Pommel Horse,453.56,1,453.56,2/27/2024,Europe,PayPal
CUST78165,Noah White,64,Other,Online,Gymnastics,Gym Rings,430.53,1,430.53,1/17/2024,Asia,Debit Card
CUST64606,Liam Jackson,56,Other,Online,Outdoor Recreation,Fishing Rod,342.82,2,685.64,2/18/2024,North America,Cash
CUST66817,Noah Smith,24,Female,In-Store,Outdoor Recreation,Cycling Helmet,245.96,4,983.84,6/22/2024,North America,Google Pay
CUST85030,John Brown,55,Female,Online,Accessories,Swim Goggles,90.16,4,360.64,7/7/2024,Europe,Debit Card
CUST48777,Daniel White,32,Female,In-Store,Accessories,Gym Gloves,346.25,3,1038.75,4/18/2024,Europe,Credit Card
CUST59538,Emily Taylor,23,Male,Online,Equipment,Badminton Racket,220.53,5,1102.65,4/14/2024,Europe,Credit Card
CUST56460,Michael Thomas,47,Other,In-Store,Accessories,Gym Gloves,23.23,3,69.69,9/25/2024,Australia,Google Pay
CUST21110,Olivia Brown,56,Female,Online,Accessories,Knee Support,113.48,3,340.44,6/3/2024,Asia,Debit Card
CUST52417,Sophia Jackson,25,Other,In-Store,Gymnastics,Gym Rings,473.89,1,473.89,7/18/2024,South America,Cash
CUST24946,Sophia Taylor,58,Female,Online,Accessories,Knee Support,65.43,3,196.29,11/2/2024,Australia,Apple Pay
CUST30897,Olivia Anderson,57,Male,Online,Equipment,Tennis Racket,387.07,4,1548.28,10/29/2024,Europe,Apple Pay
CUST81223,Michael Anderson,62,Male,In-Store,Footwear,Running Shoes,189.27,3,567.81,5/1/2024,North America,Debit Card
CUST56684,Emma Jackson,20,Male,In-Store,Equipment,Dumbbells,422.09,1,422.09,10/4/2024,Australia,Apple Pay
CUST51502,Emma Brown,42,Male,Online,Apparel,Sports T-Shirt,199.51,3,598.53,9/2/2024,Australia,PayPal
CUST29263,Emma Harris,39,Female,In-Store,Outdoor Recreation,Hiking Backpack,128.06,3,384.18,11/11/2024,Australia,Apple Pay
CUST58454,Michael Brown,28,Male,In-Store,Gymnastics,Pommel Horse,361.71,4,1446.84,4/13/2024,North America,Cash
CUST85881,John Thomas,61,Other,In-Store,Apparel,Compression Wear,463.21,1,463.21,10/13/2024,South America,Apple Pay
CUST86518,Liam Johnson,52,Female,Online,Equipment,Tennis Racket,230.67,4,922.68,10/9/2024,South America,Cash
CUST45879,Sophia Jackson,60,Male,Online,Apparel,Compression Wear,176.4,5,882,3/19/2024,Australia,PayPal
CUST22116,Olivia Anderson,55,Male,Online,Equipment,Badminton Racket,442.83,4,1771.32,12/30/2024,Europe,Apple Pay
CUST93553,Olivia Martin,49,Male,Online,Equipment,Cricket Bat,292.95,3,878.85,8/7/2024,Australia,Google Pay
CUST24131,Liam Anderson,41,Male,Online,Gymnastics,Pommel Horse,346.36,1,346.36,9/23/2024,Asia,Apple Pay
CUST14106,Liam Thomas,24,Female,In-Store,Footwear,Running Shoes,387.58,2,775.16,8/11/2024,Europe,Debit Card
CUST26850,Emily Brown,63,Male,In-Store,Outdoor Recreation,Fishing Rod,172.51,3,517.53,10/27/2024,Asia,Debit Card
CUST21892,Daniel Taylor,38,Female,In-Store,Gymnastics,Parallel Bars,456.67,4,1826.68,12/10/2024,Europe,Credit Card
CUST23294,Emily Anderson,61,Male,Online,Outdoor Recreation,Cycling Helmet,247.69,4,990.76,6/5/2024,North America,Apple Pay
CUST21797,Ava Thomas,57,Male,Online,Gymnastics,Gym Rings,369.66,2,739.32,8/21/2024,Asia,PayPal
CUST60894,Michael Anderson,37,Other,Online,Equipment,Badminton Racket,331.8,1,331.8,10/22/2024,South America,Debit Card
CUST29622,Noah Jackson,35,Female,In-Store,Footwear,Running Shoes,89.95,5,449.75,1/22/2024,Europe,Debit Card
CUST30166,Emily White,54,Other,In-Store,Equipment,Badminton Racket,312.38,1,312.38,2/24/2024,South America,Credit Card
CUST13471,Ava Thomas,18,Male,Online,Accessories,Swim Goggles,318.87,1,318.87,6/23/2024,South America,Credit Card
CUST28811,Liam Anderson,48,Female,In-Store,Equipment,Badminton Racket,226.54,2,453.08,5/16/2024,South America,Google Pay
CUST90092,Olivia Jackson,34,Female,In-Store,Outdoor Recreation,Camping Tent,320.88,2,641.76,12/6/2024,North America,Credit Card
CUST78046,Liam Thomas,62,Male,In-Store,Equipment,Cricket Bat,106.01,5,530.05,7/10/2024,Asia,Cash
CUST59775,Michael Anderson,46,Male,In-Store,Accessories,Wrist Bands,251.67,3,755.01,1/13/2024,Asia,Apple Pay
CUST57996,Sophia Jackson,56,Other,In-Store,Apparel,Training Shorts,362.62,4,1450.48,8/13/2024,North America,Apple Pay
CUST21600,Olivia Martin,52,Other,In-Store,Apparel,Training Shorts,175.17,3,525.51,8/26/2024,North America,PayPal
CUST62668,Emma White,59,Female,Online,Accessories,Swim Goggles,380.45,1,380.45,8/26/2024,Australia,Google Pay
CUST56623,Sophia Johnson,52,Other,In-Store,Outdoor Recreation,Fishing Rod,410.44,5,2052.2,8/27/2024,North America,Apple Pay
CUST47101,Ava Jackson,52,Female,In-Store,Gymnastics,Gym Rings,171.9,2,343.8,12/16/2024,Asia,PayPal
CUST55166,Olivia Anderson,36,Male,Online,Gymnastics,Gym Rings,406.2,1,406.2,8/31/2024,South America,Cash
CUST99916,John Smith,47,Female,In-Store,Accessories,Gym Gloves,162.67,2,325.34,7/28/2024,Australia,Cash
CUST16128,Sophia Martin,55,Other,Online,Accessories,Swim Goggles,298.39,2,596.78,12/11/2024,South America,Credit Card
CUST98720,Michael Taylor,55,Other,Online,Footwear,Hiking Boots,392.93,1,392.93,8/28/2024,Australia,Cash
CUST93785,Michael Taylor,48,Male,In-Store,Accessories,Wrist Bands,354.57,2,709.14,4/30/2024,North America,Google Pay
CUST36796,Noah Harris,60,Female,In-Store,Gymnastics,Parallel Bars,344.46,3,1033.38,9/14/2024,Australia,PayPal
CUST78716,Emma Smith,31,Female,In-Store,Accessories,Swim Goggles,196.97,1,196.97,11/8/2024,Europe,Cash
CUST50469,Emily Taylor,62,Other,In-Store,Accessories,Swim Goggles,42.09,3,126.27,4/13/2024,Asia,Apple Pay
CUST88125,Daniel Harris,40,Female,In-Store,Gymnastics,Parallel Bars,148.91,2,297.82,1/11/2024,South America,Apple Pay
CUST34863,Emma Martin,56,Male,In-Store,Equipment,Tennis Racket,139.96,4,559.84,8/25/2024,North America,Cash
CUST31508,Emma Johnson,28,Other,In-Store,Accessories,Gym Gloves,432.85,5,2164.25,8/26/2024,South America,Debit Card
CUST63245,Liam Johnson,27,Other,In-Store,Apparel,Training Shorts,175.42,4,701.68,4/22/2024,South America,Google Pay
CUST82563,Emily Thomas,54,Other,In-Store,Equipment,Dumbbells,342.65,2,685.3,3/30/2024,Australia,PayPal
CUST52718,Ava White,41,Male,In-Store,Apparel,Training Shorts,92.53,3,277.59,11/26/2024,Asia,Cash
CUST78143,Daniel Jackson,56,Other,In-Store,Gymnastics,Parallel Bars,355.25,2,710.5,7/19/2024,South America,Debit Card
CUST58283,Emma Harris,48,Female,Online,Footwear,Football Boots,307.91,2,615.82,4/28/2024,North America,Cash
CUST68638,Emma Martin,27,Female,Online,Equipment,Cricket Bat,157.12,5,785.6,1/23/2024,Australia,Cash
CUST79124,Noah Taylor,63,Male,Online,Footwear,Basketball Shoes,111.99,2,223.98,12/6/2024,Australia,Google Pay
CUST35442,Michael Thomas,53,Other,Online,Apparel,Compression Wear,323.46,3,970.38,10/14/2024,Europe,Credit Card
CUST22725,Noah Thomas,63,Male,In-Store,Outdoor Recreation,Fishing Rod,430.42,4,1721.68,11/22/2024,Australia,PayPal
